Cash,AccountsReceivable,TotalCurrentAssets,OtherCurrentAssets,TotalAssets,AccountsPayable,OperatingRevenue,OperatingCost,SellingExpenses,OperatingProfit,TotalProfit,IncomeTax,NetProfit,Variance
-0.05831891230114168,0.2118930995647069,0.007054734937649568,-0.0766735625763159,0.08188198626643224,0.10451236566087202,-0.018720420063575407,-0.013670512902430603,-0.0972011176965395,-0.1317312893708728,-0.12083995889840468,-0.09201978544210923,-0.12452518971455226,0.007483670703356
-0.06023461403636981,0.08986345886136998,0.010689896034165274,-0.0859952132813704,-0.04940726804224726,-0.10587250232364265,0.06205555425212985,0.07998708996382818,-0.1338770294114537,-0.0032448087847194826,-0.0077181779653690405,-0.06761017663008041,0.00251387186286274,0.0048675838384242
-0.12340635299574719,-0.24802623483523425,-0.1464911760161994,-0.0854219748622653,-0.13626241431116348,-0.09449234548697975,-0.09266009840118745,-0.08249598171619009,-0.11272941582446734,-0.1463385105321867,-0.14798847374212334,-0.1859519518125361,-0.14000862373005607,0.0068018814543863
-0.13058575924456484,-0.13649918831557525,-0.1274251597834052,-0.08069578994072092,-0.11989077607634564,-0.08636657493712929,-0.11582583371552085,-0.10831369237994917,-0.0894053290252465,-0.0839653588470218,-0.09305146457644237,-0.10286945583932577,-0.09044786598521926,0.0417851509287878
-0.1244766346779574,-0.25344719514196,-0.14223048228936738,-0.08599569211567011,-0.15341713526538805,-0.1100077119274486,-0.10766028713894968,-0.1098100265273238,0.07132495284003963,-0.08750661499360396,-0.08905668223623546,-0.09219398866429347,-0.08763352578302823,0.0098132085505681
-0.1878682606311836,-0.23295026096269697,-0.17382878933805446,-0.08573485124046103,-0.16531238225859504,-0.13017103968548493,-0.11764580962918887,-0.10600493672062852,-0.13753702264908324,-0.12860989325647143,-0.13125064642951667,-0.15843321371451094,-0.12528458644823515,0.0199349072485151
-0.052716311084962976,-0.22050209818075014,-0.05977387559556424,0.3714871523620384,-0.11476670289424686,-0.126015116400046,-0.11320266499603962,-0.11718010522644573,-0.06404997658893367,0.06337220707197674,0.05809455344192513,0.0376733911959678,0.060905814324372864,0.0045384965180909
-0.11753000221922576,-0.27248168225583075,-0.16376404293246039,-0.08599569211567011,-0.17976503726153878,-0.14424975564635964,-0.13949015402777035,-0.12746126399016947,-0.1480964980118314,-0.1249632759798149,-0.12240468922119244,-0.14079276982077096,-0.11803051402060252,0.0058436271973333
-0.15335378151849896,-0.27121726193539997,-0.17228276704701473,-0.0665438140867985,-0.16170338934321574,-0.1317466600546993,-0.12012704219712793,-0.11800288838325416,-0.12262449626316255,-0.05424805694309731,-0.058966212691347136,0.006193485715062386,-0.06949708611327353,0.0059178523079696
-0.1450081818900785,-0.12508218418541592,-0.08139088130957017,-0.04063793322851424,-0.017772314503903167,-0.05933258910403239,-0.03189358787537413,-0.035457633464034286,-0.12199419054049827,0.04562455968394036,0.0332070767411806,0.06761552821544474,0.026940289998671117,0.0087104636933333
0.11210902844035543,-0.18678869300600243,-0.06711109776922283,-0.08599569211567011,-0.11837457816821569,-0.07287858256482223,-0.08538294204879614,-0.076437282489894,-0.11120177474844092,-0.07715346882530512,-0.07671188262388942,-0.10387339675520396,-0.0713263110216834,0.0321559687323333
-0.18499888695082048,-0.283259738109639,-0.1891366705922077,-0.08599388465576831,-0.18932247171341482,-0.14176303253987882,-0.14564833641862598,-0.1337028519123168,-0.15090849222626943,-0.14479993486128084,-0.1500968829906121,-0.1627664010695183,-0.14640405415665086,0.0113745693161515
0.015191466540977519,-0.10394571651488144,-0.07655978781899402,-0.08591660643373546,-0.1202439675593257,-0.0895049687184386,-0.12587628209747745,-0.11369494246615719,-0.12835199592780416,-0.11038295856017276,-0.11252072084398973,-0.17534106216995063,-0.100681187041351,0.0374043519375151
-0.14182874034830764,-0.17788517575102908,-0.10190241542924557,-0.04477544326495868,-0.09837858923335877,-0.1213147117125509,-0.11277757472164794,-0.10049311914260455,-0.12601396621871083,-0.13773396134023086,-0.1361600332681604,-0.14341414149021828,-0.13353724759711402,0.0521405643885151
-0.16706895648738299,-0.20802432846562194,-0.16144040495493708,-0.08144920445225726,-0.15362928723937538,-0.12350864981591511,-0.12664665313572293,-0.11980923093534021,-0.07547473442442802,-0.2658482212239362,-0.26611988804903647,-0.24811387215732478,-0.26642596846892097,0.0143069476550606
0.09311233026854282,0.419962994640263,0.2384402476311598,-0.021834450209949334,0.1713893707308373,0.02727860514039986,0.03285397718212353,0.03200943449967972,-0.11960727212468197,0.030876193305983946,0.02514865605604883,-0.16886013170186176,0.05788247909961655,0.0098657821889697
-0.2124534721721889,-0.29448308918495936,-0.19569315027435183,-0.08595273297080541,-0.188589678359619,-0.14222663690636791,-0.147053905909467,-0.132399400279829,-0.1523292798991974,-0.209562566792545,-0.21010577960318674,-0.1460251706164993,-0.2188540807110879,0.0108592034916363
-0.18747502972070373,-0.03955700467058991,-0.144304771349584,-0.08468846439386503,-0.15245412107120995,-0.07842647477740503,-0.09749508762076102,-0.08881377099561587,-0.10220068466637706,-0.09317352510700005,-0.09382241052320371,-0.09500352322410902,-0.09268211909120398,0.0193274172790909
-0.15187497679172735,-0.04267271721994145,-0.11638306203219163,-0.07996995391284047,-0.1232305422102206,-0.08779908373116707,-0.10933396703609136,-0.10398638238383501,-0.06258933310307405,-0.13103858492979187,-0.13194402217242046,-0.16716597952495113,-0.12460095956585698,0.0143956422331818
-0.20331173107766937,-0.2401930900666443,-0.17158170939994427,-0.08596307214738183,-0.18337867215011217,-0.13991627463766562,-0.14167402648881414,-0.13323564094981147,-0.10555112444634505,-0.12937660258548195,-0.131394306142439,-0.15231911544617618,-0.126492858703266,0.0082974566466969
