Cash,AccountsReceivable,TotalCurrentAssets,OtherCurrentAssets,TotalAssets,AccountsPayable,OperatingRevenue,OperatingCost,SellingExpenses,OperatingProfit,TotalProfit,IncomeTax,NetProfit,Variance
-0.16416319218733005,-0.10810121591664733,-0.12162612191172807,-0.07986342117205525,-0.11105138119632721,-0.08200827443357908,-0.08243150393677331,-0.08587305486420849,-0.09974622100342831,-0.0672503880953665,-0.06972164676302246,-0.02097642133668062,-0.07734222274752463,0.005429340581356
-0.08735062471725528,0.007432875265234614,-0.08757938542174565,-0.08599569211567011,-0.13172037660495145,-0.1192977299335575,-0.08791541836992817,-0.07684660260846271,-0.10392039981233592,-0.10140717899730521,-0.10353591282339872,-0.08370453473227185,-0.10587276478459869,0.023065363804909
0.11574236669281501,-0.01683184136064255,-0.00798544796931758,-0.06444525640958026,-0.029732840882433966,0.0009674678636772703,0.02529878223103965,-0.0017579089105073191,0.24412904526832505,0.0724983519748208,0.0752599640474957,0.053682378492193,0.07808667165538291,0.0245998264777878
-0.19182337077714703,-0.16225323066356725,-0.15762767156017565,-0.0802653534583225,-0.1599020909435739,-0.12485413123550819,-0.13022192754034945,-0.12130694423103162,-0.12539353508799556,-0.1410296456121254,-0.1370158179112393,-0.1612184659467731,-0.13149646279731927,0.0279543227574242
-0.20580237125464929,-0.26449407972765476,-0.17959778621675768,-0.08428928356236992,-0.17678064630093004,-0.13053648553161962,-0.13697483254488266,-0.1275106184807706,-0.14028060496866485,-0.14191398460656726,-0.14086808612628177,-0.16790775723853799,-0.13482463970642722,0.0084756863686287
-0.04235958513988177,-0.04095315942349134,0.01995234379190271,-0.000380332265186063,0.0009576443802746862,0.022188661614583237,-0.029744760164995627,-0.031402308240959714,-0.10072787017937718,0.055234108722120936,0.049250910116816864,0.03488604764393865,0.05112390778682131,0.0065509947977196
-0.2019759550258979,-0.1814713690686356,-0.1649619254474617,-0.08486285920250163,-0.17156752816679247,-0.12499832572530407,-0.13249924570524949,-0.12250396666745196,-0.12862026032041643,-0.12364712104105482,-0.12554919450418284,-0.1546105908292162,-0.11932334801451917,0.0322269187359696
-0.07185214665106299,-0.20537011853905238,-0.09294878737384608,-0.08106872894379824,-0.09804392116321183,-0.10694139896908954,-0.10865522312062457,-0.11356329103178715,-0.14628338497872265,0.06359961061878895,0.05694809530673016,-0.01333714981857782,0.06826681045828253,0.0198865404062424
-0.12562977892400162,-0.261787864934004,-0.15960774579361206,-0.07945236011678011,-0.1519962481842608,-0.13290364722816567,-0.13327709154258063,-0.12383190232530177,-0.13473068599038826,-0.13298138091586256,-0.12705906044204548,-0.12180695391321382,-0.12666322294096058,0.0235706954739821
-0.17509464745124634,-0.25772574832972145,-0.17310570555458063,-0.08067783313338413,-0.1821866700413112,-0.12282529765575124,-0.12206158395048558,-0.10739059677847287,-0.14672665260347192,-0.1498251703257604,-0.15160160664348574,-0.16862358614836154,-0.14715133369511374,0.0051256637675378
