A001000000-q1,A001000000-q2,A001000000-q3,A001000000-q4,A001100000-q1,A001100000-q2,A001100000-q3,A001100000-q4,A001101000-q1,A001101000-q2,A001101000-q3,A001101000-q4,A002108000-q1,A002108000-q2,A002108000-q4,B001000000-q1,B001000000-q2,B001000000-q3,B001000000-q4,B001101000-q1,B001101000-q2,B001101000-q3,B001101000-q4,B001201000-q1,B001201000-q2,B001201000-q3,B001201000-q4,B001209000-q1,B001209000-q2,B001209000-q3,B001209000-q4,B001300000-q1,B001300000-q2,B001300000-q3,B001300000-q4,B002000000-q1,B002000000-q2,B002000000-q3,B002000000-q4,B002100000-q1,B002100000-q2,B002100000-q3,B002100000-q4,Variance
-0.07676350191466562,-0.005008730467365508,-0.005363581274911693,-0.07974032901979167,-0.11272019725728569,-0.005134526880720649,-0.00540499484806904,-0.1015697046590452,-0.1398201362549642,-0.004367483964326601,-0.0045176064698672,-0.11668841001391667,-0.06235378404038993,-0.0038557699848771995,-0.03265115739731579,-0.3316449435388203,-0.002388083250367464,-0.0029680486036095565,-0.174707979283963,-0.08045136473871252,-0.006096884599107609,-0.006302773581202381,-0.07238984761437438,-0.06466810636532172,-0.006423202654992569,-0.00663856909924379,-0.059173734796596725,-0.10679963747787559,-0.003108108242316016,-0.003011298051283469,-0.13277604914107338,-0.3312844193527804,-0.003671497625611779,-0.003859496348817774,-0.17268830038178246,-0.31128636452952335,-0.0024049420560016584,-0.0030136519865303804,-0.15620016000520745,-0.4339600405601841,-0.0021803373873045474,-0.0026085591178472384,-0.278083357227714,0.0089363780332954
-0.10308655368934973,-0.005008730467365508,-0.005363581274911693,-0.005215589614214545,-0.09428575143905027,-0.005134526880720649,-0.00540499484806904,-0.005150010748564385,0.0037991356971621387,-0.004367483964326601,-0.0045176064698672,-0.0035036281886425408,-0.08271643880375623,-0.0038557699848771995,-0.003128318001781959,0.09928543395499799,-0.002388083250367464,-0.0029680486036095565,-0.0018744230695645079,-0.08408835769220396,-0.006096884599107609,-0.006302773581202381,-0.006140300050667354,-0.1132955849650648,-0.006423202654992569,-0.00663856909924379,-0.006488853450274417,0.1935034949004103,-0.003108108242316016,-0.003011298051283469,-0.002793127222635935,0.10583903576485586,-0.003671497625611779,-0.003859496348817774,-0.002494545005947048,0.06883885944079687,-0.0024049420560016584,-0.0030136519865303804,-0.001873174410039258,0.27019041173027847,-0.0021803373873045474,-0.0026085591178472384,-0.001721912567278204,0.0089626758257196
0.0333501615215077,0.004322645141514278,0.016984864228301793,0.040929043309641824,0.12155058852418779,0.07443616908398895,0.10007149684278281,0.1419490046626997,0.06689692951523135,-0.05277938480844709,-0.005613456683310574,0.1969842111914322,0.094628345997658,0.03652329421304554,0.08220667230844883,0.18048662597575513,-0.037637159877798886,0.2846603990314147,0.2727966431416321,0.15871448156512716,0.09146667002724206,0.13365299560933408,0.16688173417984492,0.10328104625364168,0.04245408536602181,0.06375393138432509,0.08515169998543312,0.632038176234237,0.6276146499269336,0.6304657954569448,0.7843023017064232,0.18743739989511612,-0.033743184657150066,0.29138246338634033,0.2690028541516346,0.2399271691296733,0.019981450752711495,0.34168804766573224,0.34057220218595297,-0.17306888430928807,-0.3438579508614229,-0.043409842043721406,-0.15824979704072384,0.0103443973258409
-0.04153852378621812,-0.03939067353722444,-0.03286601192943144,0.009927432259678752,-0.10757286242251704,-0.11030330069641267,-0.10164566856781908,-0.0953903750960477,-0.07237337057481243,-0.06754684071353811,-0.036609734435737305,-0.04241073001713019,-0.09128168953272604,-0.09076340661076447,-0.0015664783244159182,-0.09957845513119502,-0.12457865397186851,-0.10898619449086494,-0.10128947140856281,-0.08659151468938309,-0.10540555063578037,-0.09865118116372555,-0.08629714174184976,-0.08979759390199267,-0.1044340221791142,-0.1002387244182799,-0.08456636234888674,-0.027886637345545928,-0.06622927078094236,-0.04757444822735313,-0.12125930743527123,-0.09604674129890602,-0.11821488749060402,-0.10423640382303238,-0.09073238622525964,-0.10541281340960829,-0.1286307227943661,-0.11462602322354186,-0.10111013662993615,-0.06151489196541655,-0.09881516261532136,-0.07474391531059216,-0.09676091126083643,0.0148655633539015
-0.12343170273735496,-0.1381276022564585,-0.1387788858831508,-0.13250954030441417,-0.10231480755452979,-0.11773453481823987,-0.11916279422106492,-0.11317462872535793,-0.02972985464514581,-0.06848914546486704,-0.09002030343691415,-0.09990694984728145,-0.11880823999580402,-0.12522006946392134,-0.1176610854509681,-0.12263514512627573,-0.15328503539600416,-0.14117111845077393,-0.10126835730961581,-0.11977736519922787,-0.13382743238616,-0.13260700586396468,-0.12562657224542612,-0.11546703947925824,-0.12881437682577726,-0.12752728066570898,-0.12191535701850839,-0.05352201549899205,-0.06017455224243703,-0.06605838439666908,-0.058330983207957016,-0.1376192111553144,-0.1502448092155246,-0.13776422646812375,-0.10015067317523596,-0.11759093426377254,-0.15413901382503153,-0.14157167268180681,-0.09667441524334033,-0.11014560373608975,-0.1434254831956478,-0.1351299763085737,-0.12376247785077735,0.0087338367370606
-0.12952296755752743,-0.14674483936424654,-0.14883874334320565,-0.14074692092369415,-0.14125809601091657,-0.15734120923444303,-0.15996773314125198,-0.14765308324859652,-0.14960997917269947,-0.15834286627024655,-0.16964659594748321,-0.17908911849223852,-0.11585544228014553,-0.12575915799259366,-0.11325304675245199,-0.132108237981294,-0.13484370541959553,-0.15681663211956262,-0.1089522184440305,-0.13395516231463647,-0.14452675527680023,-0.14378237628860613,-0.13546534839364865,-0.12422228493490967,-0.13494483483412922,-0.13351751217655736,-0.12661569840498574,-0.1323134173331466,-0.13677816464533504,-0.13721724358585596,-0.13179529994104475,-0.1318754422884813,-0.1358560698195922,-0.15672473876515264,-0.112416106931904,-0.12686641652210623,-0.13362968131184824,-0.15681307764963673,-0.10629880565122635,-0.15659986622904484,-0.1367298363258957,-0.1525280864127991,-0.11912024452116574,0.0290641475579696
-0.13735861829938256,-0.15489020728303482,-0.15773485798848336,-0.1487163174420402,-0.14074893131050573,-0.15647282683035532,-0.16089559415229873,-0.15868808238125398,-0.17039082991849672,-0.18414120803013503,-0.18990033193540343,-0.18715946777701548,-0.1066678509868271,-0.11792003769335958,-0.123468390108265,-0.3329303630453401,-0.16611574966531198,-0.17305588132541694,-0.1481941424867964,-0.13005424312562938,-0.14704462772477456,-0.1453593982416217,-0.14126181815428487,-0.12047666854425375,-0.13578429763736813,-0.13409317680119096,-0.131194105549815,-0.1194825624346942,-0.13616455597192903,-0.13478087073099038,-0.13096243499687188,-0.33365883646223427,-0.1629955959977456,-0.17023179850750003,-0.14679825385012887,-0.3588698792401285,-0.1650620154903068,-0.17199807317094712,-0.143527558832776,-0.16708527728662087,-0.16591272696798448,-0.1741285838382417,-0.1683952615258648,0.0318362429428999
-0.15432325364069246,-0.1627055169435984,-0.1420220296367254,-0.14557229423834742,-0.14376352058329767,-0.14875801474605005,-0.12346617134181645,-0.1427853593236046,-0.15262966239565345,-0.15570223806254158,-0.055808535839592936,-0.128158999800104,-0.07200601367218498,-0.0876926568608614,-0.08070537758461617,-0.10189979886002754,-0.16079121417330797,-0.13849232836289993,-0.1119817121125642,-0.10208687748279228,-0.11615918220928897,-0.11099601901594816,-0.10518122735630199,-0.08917867042498916,-0.10147966344200043,-0.09765745603713946,-0.09132579924430063,-0.14167308249367633,-0.15362358376337532,-0.15158548592823776,-0.14487427491018906,-0.09886067448282408,-0.16125537391202707,-0.13766370386702276,-0.1131620547185188,-0.0957724283038711,-0.1591797620026583,-0.13688873420988595,-0.10618689698268118,-0.13298982377013308,-0.16376974396312677,-0.14372003447588122,-0.14120126453644433,0.0125893915108106
-0.1720732143389821,-0.18386781330170446,-0.184657306850065,-0.17784281145782127,-0.1627793075051609,-0.17077729991882942,-0.1725885207988146,-0.16554090429670598,-0.18541072495854222,-0.17564504118784294,-0.17682883862977689,-0.18228664420041005,-0.1380384192111732,-0.14785411777041407,-0.14323064400386093,-0.11924272490069947,-0.14288073827583708,-0.1442936338038872,-0.11922416029558051,-0.12930226489692645,-0.137436711993098,-0.1374764632028937,-0.1351649513137957,-0.1281741063129414,-0.13710824708224778,-0.13710003203930432,-0.13514889793920948,0.008167681792296034,0.025211710237552296,0.025734531015329878,0.023976603243520238,-0.12005585669671459,-0.13632506798241306,-0.13888111363984249,-0.11592827185011997,-0.11362667504824236,-0.14022924673049622,-0.14114364615299257,-0.11393188740094037,-0.14652764848430266,-0.15210751516599252,-0.15796374609185682,-0.14494517092886722,0.014048149728
-0.13906549411111324,-0.14427474715478647,-0.14595566642507488,-0.14399351641061367,-0.1278990663373812,-0.14174698453577333,-0.14766322665426404,-0.1525131948710919,-0.09158172055349931,-0.09955831870141993,-0.10063097007226794,-0.11593636982332128,-0.11020039153616562,-0.12942138289990376,-0.12924778659916317,-0.10281571851409291,0.2542648858952101,0.12803578248197423,0.05468692863260972,-0.08067810468010304,-0.08697431247514217,-0.09371911561975385,-0.09999901236780773,-0.07175041713130605,-0.07822220124229885,-0.08460279832840943,-0.09001534120429941,-0.11961235132695666,-0.1239294813581887,-0.12592014846255706,-0.13595406307489263,-0.09945418800029053,0.26265437735391484,0.13547373611880464,0.05890883569454241,-0.09309650742349496,0.25796880593985805,0.13191352954889132,0.05774967426240256,-0.15466037044695777,0.2237445050023365,0.10156225011180121,0.03246675642445658,0.0227977406780833
