A001000000-q1,A001000000-q2,A001000000-q3,A001000000-q4,A001100000-q1,A001100000-q2,A001100000-q3,A001100000-q4,A001101000-q1,A001101000-q2,A001101000-q3,A001101000-q4,A002108000-q1,A002108000-q2,A002108000-q4,B001000000-q1,B001000000-q2,B001000000-q3,B001000000-q4,B001101000-q1,B001101000-q2,B001101000-q3,B001101000-q4,B001201000-q1,B001201000-q2,B001201000-q3,B001201000-q4,B001209000-q1,B001209000-q2,B001209000-q3,B001209000-q4,B001300000-q1,B001300000-q2,B001300000-q3,B001300000-q4,B002000000-q1,B002000000-q2,B002000000-q3,B002000000-q4,B002100000-q1,B002100000-q2,B002100000-q3,B002100000-q4,Variance
-0.17827261284536192,-0.1915213562007252,-0.19244871100614147,-0.1861207376894727,-0.16727067554179792,-0.17887805595000655,-0.1817379184657152,-0.17545848832194993,-0.0989046876645567,-0.1078030193876144,-0.11264286503700967,-0.11566289986004256,-0.14031868969825526,-0.1490318628228747,-0.1446950947425805,-0.10880739127369457,-0.1432260424873542,-0.15201687546828677,-0.12343185233414096,-0.13775304025464558,-0.1503568314827556,-0.15140635460851418,-0.14889353147341014,-0.1295405675121618,-0.140093076262982,-0.14064585436414045,-0.13864060178867246,-0.13361911120083828,-0.15305739044280375,-0.1509692217092433,-0.1439072294630965,-0.10653855646551122,-0.14030224777568945,-0.14983120768702685,-0.12227573095906072,-0.1037837678884937,-0.14134695757394253,-0.15012465133022018,-0.11846771750474816,-0.13316972358977486,-0.14832418833402272,-0.1584209136064432,-0.14689888144969682,0.0582504596060227
0.18270203343695654,0.18261217932883012,0.1879185697122228,0.1688454925154322,0.12109325006803694,0.11440516500495652,0.11899843059451731,0.09338785260713658,-0.051039204670366274,-0.01593262883509002,-0.008328199188861676,0.020432379570128757,0.23440900090095698,0.19848690117394063,0.16759980080689052,0.08123986072492974,0.13099873670806414,0.2038272235770548,0.1796401336087384,0.03441309263723523,0.033186520454691094,0.043162212276058695,0.0551773044602265,0.029459129530765207,0.02904781829936601,0.03532619742312371,0.05179422522883228,-0.036403315115336246,-0.06270026738057763,-0.05883138969035294,-0.07394299460891388,0.09027211882703874,0.13831227268635352,0.21170669096539632,0.18844788308442123,0.10316755980599224,0.14464614063453066,0.21712272380701447,0.20394008406507091,-0.05025959070188141,0.05237337442899432,0.12237088264967123,0.020139045352993098,0.0120567176092954
-0.1628996059111195,-0.1727619515628886,-0.17634157680448115,-0.17204188662264122,-0.14814843181694431,-0.15289271706061197,-0.1591796540187391,-0.1564995373881103,-0.1811997970642939,-0.17705063474967506,-0.17649773435734092,-0.170609779877381,-0.09700544851799127,-0.08665210367084147,-0.102726713556982,-0.12390607047970373,-0.15168051824880963,-0.15805013667942341,-0.13585747160336656,-0.11480355222483596,-0.12214129913795513,-0.12552439515987932,-0.12353750968396478,-0.10768119510107764,-0.11412140062801229,-0.11673213810400208,-0.11539701736864695,-0.09482813933514189,-0.10188292750961858,-0.10895779216291158,-0.09114689844873039,-0.12113129939612689,-0.14887698350827852,-0.1552151589779886,-0.1329356021689638,-0.11693584213829902,-0.14910367535375385,-0.15595071065682362,-0.13102852922532682,-0.15880561435832793,-0.16016202365854143,-0.16541664394614586,-0.1577720923338145,0.0072682399380833
-0.11242761371534847,-0.07650548654220417,-0.059178984878518075,-0.06494639971408842,-0.12917059092759375,-0.14015151322235767,-0.13465606122891985,-0.14103573105709266,-0.12588569626662563,-0.13906487865000028,-0.08707925777272765,-0.15113055802066605,-0.13139285384603927,-0.11222936789983626,-0.1263869423937603,-0.1091185133189676,-0.08619482439109051,-0.06381010494455151,-0.030586615871882338,-0.12020106315345015,-0.12133182725549264,-0.11604961296778553,-0.11121166388451781,-0.1170401211610196,-0.12198360585175819,-0.11862049416730845,-0.11514629971713633,-0.06895138161934301,-0.06963203890809626,-0.07046752134798098,-0.06705961396591985,-0.10598643451587866,-0.08320898566467651,-0.060977335167575406,-0.02826200223508884,-0.10390170107521206,-0.08444419663437781,-0.06263579015364551,-0.025449414626777675,-0.13458439660279253,-0.09286128321087078,-0.06904003002064552,-0.06052953031240579,0.0124291464626287
-0.17030692805774766,-0.18266474090681328,-0.1804537520063068,-0.17364379525567084,-0.1579297862377753,-0.1679377166830713,-0.16641655490127547,-0.1602638013046296,-0.15278670671912947,-0.12065866538068735,-0.11219730226209124,-0.11522908082219646,-0.14705142409802988,-0.15475352778629856,-0.14979757455123946,-0.03785177015931198,-0.06307902592480753,-0.038544258645048714,-0.022604020016805917,-0.13275311675477217,-0.14229214472442808,-0.13992127353648043,-0.13899996490989547,-0.13345851678188686,-0.14316776384899454,-0.14301438926495277,-0.14143195665429037,-0.06276774459679133,-0.06304746286727128,-0.05414694646761565,-0.048927572751906186,-0.03512721786363597,-0.05973094838370693,-0.03548022228528818,-0.02019143166061351,-0.033495417810457104,-0.060451749064676125,-0.03647705531030665,-0.019718306812524556,-0.06180406829838305,-0.07532887518955089,-0.049567482333731774,-0.03923146317290688,0.0139417259433333
-0.16309984518172527,-0.1787624351498937,-0.18055482850776494,-0.1702111812827159,-0.1399536629328487,-0.1561051152040047,-0.15981984913707534,-0.14583928992636572,-0.14127401151171023,-0.1521322477151251,-0.16520864402771354,-0.16314241556799125,-0.13200187844148042,-0.14071030880796775,-0.12561005939490635,-0.11800147425318412,-0.18935205855355244,-0.20240027645478517,-0.13074118994630568,-0.1327439554005271,-0.1470946530527685,-0.14788632131207247,-0.13904776268902355,-0.12632454369833487,-0.13769990100664858,-0.1379285457623363,-0.13266642405269133,-0.12895782491486593,-0.14142357159723304,-0.13856174361838164,-0.13202403345147543,-0.11506352276685818,-0.18693837674198024,-0.200105256892108,-0.13081938711262023,-0.11208944620556553,-0.18793987614507227,-0.20291556273815214,-0.12354725657101191,-0.14706073444224985,-0.19014085920790164,-0.19375329804646396,-0.1674302086415269,0.0177347303917272
-0.03358456705075475,-0.047465835281967385,-0.04499429017500942,-0.038997887146341954,0.025394352619408363,0.0028711891803131924,-0.006132641725078469,-0.0072480968617081665,0.3805471512930685,0.21541821445302314,0.19415322532316898,0.2829890820873494,-0.12468818051034006,-0.13353428706044632,-0.13033285978943626,0.27228115188827823,0.19006530970266838,0.21623189059060569,0.24592595003465265,-0.04480169713464238,-0.05469571163858567,-0.052260864781771735,-0.05466197380821469,-0.12319890361514366,-0.135264690281611,-0.135120771530099,-0.1334661604984175,0.6956310531622035,0.9020922762803714,0.8829603443592404,0.72947803679022,0.29265017216230593,0.18055165384774968,0.2146392893621242,0.2514145912508941,0.2704307907466914,0.18816725718990332,0.21691944527051,0.2528137254225147,0.26917356349299937,0.1919252157546197,0.20472778609641634,0.1891362638822655,0.0113839330413333
-0.14890709877952102,-0.13458088599208873,-0.13628531205459898,-0.13250449850729845,-0.13747587103763464,-0.10235125645375116,-0.10616547574121661,-0.10803396461057617,-0.1192116447996239,-0.09443234211731216,-0.10957357193690069,-0.08694815921637014,-0.13460167415989005,-0.14416312372422183,-0.13507783241351068,-0.09499219227119136,-0.1060782011329341,-0.11618365223981418,-0.10057768151496167,-0.13181795378301903,-0.14240351256793546,-0.14382655109817707,-0.14211569787983763,-0.1254220760768162,-0.13514721416082404,-0.13592707966368095,-0.13404688621724947,-0.14533688143576584,-0.1586544607323434,-0.15792194488137037,-0.15394532643944367,-0.09080332519199638,-0.101626377701915,-0.11171593387785625,-0.09631981443402968,-0.08889149130667368,-0.10730051326370516,-0.11404453773758641,-0.09351125770022935,-0.12626402527228733,-0.09612096908098783,-0.12511566090689458,-0.13824595378866528,0.0461649798332908
-0.1536420974434905,-0.16719534766523605,-0.17426720969395118,-0.17161439199784126,-0.16822777721796184,-0.1779919908663608,-0.18765882635194764,-0.1840789704539648,-0.19706644981137308,-0.17717464791909318,-0.19752083579069996,-0.1920012515815402,-0.13004319815290355,-0.1338246881222795,-0.14860740223715802,-0.15872531598167547,-0.21537127383144233,-0.2225286965414345,-0.20946000437786555,-0.13715882295808612,-0.145448344848617,-0.14609743979078735,-0.14470585339875772,-0.12991086844426028,-0.13911774198142238,-0.13904170902736196,-0.13775401088202985,-0.07031796331273538,-0.029297325436491363,-0.04643986153646665,-0.03839926981125073,-0.15766814389892256,-0.21336114600453754,-0.22037452009377703,-0.20731437422219967,-0.15421166782589188,-0.21831124497824364,-0.2258567663351117,-0.21040634768800026,-0.17266776700054212,-0.0021803373873045474,-0.0026085591178472384,-0.19173062816646652,0.0108493496731742
-0.13379367672814108,-0.11175355544992986,-0.11139096628313169,-0.1021658335745675,-0.09094087255366998,-0.043944076115142505,-0.04447524379262973,-0.03356557463828329,-0.10125693372114354,0.09797431614451634,0.09028070805632028,0.08615923323651471,-0.08688981269198066,-0.0938993312896677,-0.07755756117128883,-0.07996395610339983,-0.1623489108291807,-0.13271728063140978,-0.03408562121950474,-0.1265356503378231,-0.14589633915621553,-0.1402679311868532,-0.13102569487221413,-0.12555728002327052,-0.13910544463996247,-0.13644959186108002,-0.13203974242603403,-0.11873251439822033,-0.12883844082808169,-0.12922637388066727,-0.12628746848933772,-0.07828787489022734,-0.16041304791004873,-0.13016371235832427,-0.03223747281973175,-0.06492132231576564,-0.15942955573521986,-0.12263608263627587,-0.017849844196704424,-0.1637472234104628,-0.17223375874544455,-0.1854341557391946,-0.13175787636201353,0.0159826001775378
