A001000000-q1,A001000000-q2,A001000000-q3,A001000000-q4,A001100000-q1,A001100000-q2,A001100000-q3,A001100000-q4,A001101000-q1,A001101000-q2,A001101000-q3,A001101000-q4,A002108000-q1,A002108000-q2,A002108000-q4,B001000000-q1,B001000000-q2,B001000000-q3,B001000000-q4,B001101000-q1,B001101000-q2,B001101000-q3,B001101000-q4,B001201000-q1,B001201000-q2,B001201000-q3,B001201000-q4,B001209000-q1,B001209000-q2,B001209000-q3,B001209000-q4,B001300000-q1,B001300000-q2,B001300000-q3,B001300000-q4,B002000000-q1,B002000000-q2,B002000000-q3,B002000000-q4,B002100000-q1,B002100000-q2,B002100000-q3,B002100000-q4,Variance
0.0882608647307702,0.11431826801698296,0.143705750325832,0.19859017136216253,0.1256830608081883,0.17326317585748102,0.22396135563248312,0.31420427167537507,0.19189081154615809,0.245984855146944,0.3254042286473975,0.6340151628977411,0.03281016562585302,0.08502037655688297,0.1647659302256819,0.24927770800342886,0.36717908559898527,0.5749854883802423,0.5390964937388735,0.17828465818318595,0.2207358768116336,0.28597450145890485,0.30386612531430385,0.14979549926856472,0.1763724031390948,0.2311117534896302,0.26035439101735364,0.15665864599444704,0.24856448838042353,0.2698929767819005,0.12281188311530354,0.2562712923154479,0.3788302866847776,0.5854899959862827,0.5509006029586873,0.25429698034665654,0.3577362174254573,0.5606968469322106,0.5239681723180318,0.20750999055724295,0.4022381632115146,0.6355292205330871,0.5999620564220315,0.0383704745344469
0.03629579621434712,0.030494971877419244,0.026977222524568564,0.009732889367920088,0.06071184072003838,0.03549142535466249,0.03382338115804054,-0.01120340467590117,-0.029050776612071193,-0.05609847524656551,-0.06778451076954341,-0.0491082294848774,-0.05519738723327411,-0.05866835529931907,-0.06261071247778933,-0.13977302611714668,-0.46518977036523596,-0.43227099817772213,-0.667125387241713,-0.06850977524342394,-0.11658063678624223,-0.10908457597078743,-0.0927598092615999,-0.06547757069736096,-0.10742799284360612,-0.09642059151405312,-0.08239012875469785,-0.10933843122216821,-0.13479554910098585,-0.1364174368733866,-0.13196549074345212,-0.13493406254781942,-0.46662435253898227,-0.43428948144148566,-0.6728674707566631,-0.13761814592577384,-0.45666402993007676,-0.43292089879341494,-0.7678082218196634,-0.14601605432725823,-0.4929807374338942,-0.4154933190419661,-0.012217088718099662,0.0045782751820227
0.05170422592917098,0.057068527542869806,0.055401702326829325,0.021579627868548768,-0.005634013397095229,0.0037116246123140295,-0.0072890497284507465,-0.058021844954587835,0.006668527422761689,0.055217296038392524,0.0017220847510926354,-0.05565923099693071,-0.03217534682682967,-0.015539454139195523,-0.011573942964146936,0.054428213683390986,0.006818320065942384,-0.03721697985261835,-0.03161461061414085,0.02855162500181431,0.05251667094636576,0.03846646624410338,0.018585935726974177,0.02125660282453766,0.05248171802841169,0.04017194721146035,0.01959411919565976,-0.05405971456670204,-0.05427516971401005,-0.049525980488260665,-0.05925674036614442,0.06312864752425627,0.012542187430091408,-0.03041331520802952,-0.026786898856657217,0.0676465703440282,0.006139831176706295,-0.03983854155590922,-0.022356580572269347,-0.02533307737443313,0.009419054044884126,-0.022120200327644834,-0.08672080705132322,0.0103545512522651
0.021187576099336157,0.026524281488577623,0.02671856380265743,0.05939784176802257,0.07089452888322055,0.08687359704724733,0.08572842749928243,0.12168224022674941,-0.05302194952832457,-0.06082537167025225,-0.11390337760220864,-0.018625509940455604,-0.07149824659687123,-0.059731061124043874,-0.02879210343919742,0.05820257052347057,-0.0328007569637438,-0.035456958509921435,0.035819678823996316,-0.0826149070713248,-0.0919492130278493,-0.09216817839089281,-0.07804742754663743,-0.10306605966762514,-0.10948882446927173,-0.11205774720371091,-0.10440842259799032,-0.034924547038589694,-0.04410319904352011,-0.04576378004628015,-0.027104699787538822,0.060026284981641205,-0.03598447431845386,-0.03615537927230279,0.03402624538461161,0.06725110012856815,-0.034844088002309474,-0.03742815588450077,0.028339235991488146,0.0024037030098643998,-0.021363926223800716,-0.024045617498570884,0.07923420704641113,0.0173568002197197
1.392605105953118,1.5503775185705266,1.9362021036374097,2.2164838704298093,1.5779341345253397,1.650148382540583,2.2610568649305094,2.419933737198057,1.852557561262009,1.657143006666688,2.7134532091072123,3.5855087138042903,2.016118057980005,1.90989052032592,2.851093369275329,0.31799575664277513,0.15639546531060686,0.211122005491513,0.06233379486492599,1.2622274966618094,1.47478753197714,1.6261047654725171,1.6638834756382235,1.244475799478555,1.463575939075511,1.622360837325208,1.6475778275884128,0.05038488367003138,0.13225394056010034,0.1676781801119575,0.22824090484189063,0.3143928911507747,0.15804693160797398,0.20526538780326511,0.05687730126008513,0.3010892080337193,0.0932555813657294,0.18463609404081233,0.29005033441146233,0.39984852392410636,0.48585079883390436,0.3514058541372039,-1.3354199280858732,0.0206054341872954
-0.16609582235616904,-0.18144713233169713,-0.18194603971467518,-0.17638314741729857,-0.15373767085197412,-0.16824164548898687,-0.16977257484526423,-0.16461286053191904,-0.1559470613916119,-0.16220587722168456,-0.16379909844332338,-0.1737521558962313,-0.13114736968866406,-0.13253398661895116,-0.13020950855125882,-0.07823789551516037,-0.1243553821825995,-0.12851448263117515,-0.09779262496186089,-0.12569845649272393,-0.14047097671397984,-0.14040761984188363,-0.1363537825782367,-0.11748423815581666,-0.1296247710174655,-0.1290719833923452,-0.12613473156495192,-0.12573780788201414,-0.14250717473028432,-0.14259924825431572,-0.13672074778212168,-0.07482248565853175,-0.12098111750881023,-0.12523480287803165,-0.10390220313500524,-0.06962528747857236,-0.11917770566460445,-0.12280174799177382,-0.0899627845331719,-0.12487093919798227,-0.1477721254266925,-0.15699090328999432,-0.14029618680245873,0.0148320858546287
-0.10239252301362782,-0.06565904877545582,-0.0341427676163374,-0.004471890408579066,-0.1265232097683383,-0.05793547019890035,-0.024500857223020204,-0.01328591881055479,-0.14538190017894953,-0.0787614846116015,-0.0697216615168165,0.009695495947012914,-0.07972702223892877,-0.06891568582697338,-0.08822344937047857,0.0724468956708813,0.3007690616934662,0.401420314109131,0.5882353091497832,-0.08902121230420339,-0.05107936853371323,-0.045450488296308524,-0.03790700389882073,-0.09307702125968813,-0.06981501721963601,-0.07186412282720495,-0.0763888866370764,-0.11569492264717592,-0.1342523469242206,-0.13578076938999242,-0.1325750943787762,0.07840050443208335,0.3080817798830128,0.40996383293472816,0.5998881112500039,0.08141129649094711,0.30341669814643807,0.4007355314390781,0.5800897254072157,0.016441816927394777,0.274039164096499,0.39162851825718037,0.6034933658310974,0.0613818299228787
-0.1181029621496246,-0.1298650009529355,-0.12875593842900654,-0.12528558420892907,-0.0984262924641362,-0.10859661855796592,-0.1086804785217522,-0.10717266834376125,-0.011805275656147371,-0.014719990639883477,-0.05105172785804891,-0.07046321444976385,-0.12110667283272084,-0.13882060059069629,-0.12002183644066977,-0.018336766144773396,-0.04528901812557076,-0.07108329205117349,-0.0595976673340888,0.0562393038727776,0.059730309693637136,0.062892313996289,0.07289648873633041,0.07731217409461331,0.08192242454644799,0.08756426957284937,0.09936187467325434,-0.059646371559701886,-0.0595340894508971,-0.06552494745320567,-0.052512783980298725,-0.022381829310273146,-0.04579064864307693,-0.07113617818376686,-0.05880805454724502,0.00409572229518431,-0.01957302012632495,-0.04948391183442275,-0.039399113584687145,-0.14791218155736238,-0.18124658284097356,-0.19004855989958283,-0.18003738925664028,0.0104363339826287
-0.18668837130151844,-0.19050215415765384,-0.19409690793964385,-0.18733971775181663,-0.18919322278849,-0.18327272118462168,-0.1906757253750037,-0.18335349539444762,-0.18637397168998876,-0.1330679102992602,-0.18171810008561745,-0.19011394861647107,-0.14597123200990852,-0.15411071599008827,-0.1481682959639334,-0.08964967417565285,-0.14997826409926157,-0.149976222030029,-0.12123433983770618,-0.13704343165392102,-0.15220604237774696,-0.15236947028947778,-0.15005868080037496,-0.12972948268955378,-0.14142779435055025,-0.14155287479935724,-0.13968925071851565,-0.1413508799538526,-0.15705976205842312,-0.15614229594681298,-0.1517330039348805,-0.08875305072599912,-0.1489117274493585,-0.14961053610298433,-0.12211173017201299,-0.0841372033041789,-0.14754578105080896,-0.14751971569980624,-0.1161446374075821,-0.1177753115978503,-0.1577579303378595,-0.1595943824804863,-0.14559816007838988,0.2035061106563
-0.15594033010069963,-0.16854801217877302,-0.16775787378724727,-0.16263840247053163,-0.13488581438077268,-0.1465082953325475,-0.14541025472955357,-0.14096680936491882,-0.0962867852855457,-0.09914502388931684,-0.10934469398894785,-0.11692747949558112,-0.13255394136994172,-0.13774419146395073,-0.13695614336633796,-0.09852206606708307,-0.1436405835735638,-0.12387409234366059,-0.08559857247996225,-0.12579859426701495,-0.13710817523233668,-0.13425596307046492,-0.1326205317867142,-0.11799228944195607,-0.12712232726128989,-0.1254073395836385,-0.12468350737772418,-0.13728522078077404,-0.14803735838355342,-0.14750960526764834,-0.14461841422270175,-0.0955119282053488,-0.14062012778781516,-0.12063543170517782,-0.08321760961991082,-0.09158699826492583,-0.14258275277771293,-0.12041390657332258,-0.08037162989940963,-0.1344536288060872,-0.14434712889866252,-0.139930595586952,-0.11288140745749523,0.037268769353356
-0.16095398276040482,-0.17475825766922737,-0.175943203187117,-0.17176566856390812,-0.15034776762031474,-0.16186981527229036,-0.16787980486952922,-0.16429959386131604,-0.15809254362165495,-0.16123288557904095,-0.16233625866192677,-0.17058797975505882,-0.1269797059560767,-0.13710751397762486,-0.13487498657218122,-0.11661251454782015,-0.15061767668081522,-0.1588461182054782,-0.14011941513837342,-0.12463986734081067,-0.13656462681656578,-0.1393513423903754,-0.13749293194193418,-0.11677513210204814,-0.1270438172656538,-0.12899144282261688,-0.12756409033427155,-0.13137645784552207,-0.14652914635979036,-0.14576941083219902,-0.14404164177241527,-0.11774320686946739,-0.15048082005540103,-0.15990445296400618,-0.14245698134003937,-0.11141086135531764,-0.14866978450051843,-0.15708122684641285,-0.13469199420457428,-0.14162582954894268,-0.1557904317711718,-0.16432041816796988,-0.16544863362631937,0.0785559402585151
1.5743192350765827,1.4550099824902942,1.412933972692385,1.2684775543675026,1.928906188524003,1.7021289410098666,1.5646200069475404,1.3039020747856167,5.3951684704200895,4.463930045427928,4.155970299931766,3.457934567832276,0.8143339877280835,0.6860228258022599,0.5970520804647906,1.2116977378825993,0.5282603321174716,0.3374671138429899,-0.04203957612495178,0.8790938718365306,0.8297858761641594,0.7609448955433477,0.6907255685726994,0.8196184455934631,0.8168741609189091,0.7698479931939336,0.6986928423551538,-0.04613620993755553,-0.01895609572624003,-0.0267015805151145,-0.09396383778527702,1.1608383062003846,0.4770611496270069,0.27961179986452495,-0.14896392659224378,1.1400597375878796,0.3727876291719573,0.20571139050714954,-0.14523389382684337,1.5669801031766653,1.3349299958737115,1.0610848212008757,0.5917740077356918,0.0137288372718409
-0.08191737300985608,-0.08965542042021907,-0.09445034890003155,-0.10141195030834299,-0.0958479440466072,-0.1130781995256997,-0.11715226734076417,-0.12649992979452962,-0.09182824208263966,-0.10731204851019495,-0.1251558364928581,-0.15583846248768113,-0.09812949340926015,-0.032855188726729934,-0.05240855231078012,-0.15140655111492296,-0.24837278005164073,-0.2279996380124795,-0.21745947583817388,-0.0769358361667214,-0.08248613584474764,-0.08250184186299558,-0.0827839881708079,-0.060879968031023246,-0.06721521158829237,-0.06876235489375801,-0.07040897748163555,-0.10237873006080885,-0.09942871385105233,-0.1147875802827397,-0.10965057589313797,-0.1487589790669091,-0.24705701986051928,-0.2292512064739679,-0.21901089676774083,-0.15538647503229733,-0.267225889356518,-0.24620039535695118,-0.23291225856788272,-0.12155858348473143,-0.13886710392509197,-0.11984853470133856,-0.11047068788175207,0.0524232749106909
0.001894054548909595,0.07748303095100348,0.11616245043382604,0.10177177841835094,0.03878083578343858,0.12675014842231574,0.17132104954158556,0.1318137967850272,0.14203548111438152,0.10018787604085169,0.27263590035396773,0.11989404151211258,0.06349605098524139,0.2627735622557073,0.32211279855036956,0.04812914784354361,0.08129336179214701,0.11558726768275972,0.18591250494392017,0.0035247835270227003,0.08971807805679108,0.12312303494528433,0.16115834274300173,0.003972703149912019,0.08864060871400348,0.12257040419120827,0.16072554462582297,-0.1111551819765329,-0.10697303195408281,-0.09427750905811154,-0.08166941490709527,0.01335579690396131,0.04942634873093161,0.09269109426872181,0.16019792145396394,0.05005533206903211,0.08038671599094689,0.11344574118469689,0.18006762209590954,0.034063873408019404,0.08216792125172077,0.1231000256290363,0.21055953925884816,0.0251087591003636
-0.1467091728039267,-0.15757972133716228,-0.15223478879839847,-0.15187615664829712,-0.12178323129411346,-0.13407777767794213,-0.12783469100410347,-0.1318912196560693,-0.1605591803405307,-0.15780360233980933,-0.15499353672444538,-0.18866574111736809,-0.09115548743619217,-0.08151862183116254,-0.09324330612588906,-0.09623972962754329,-0.07277509755075295,-0.09507341212462705,-0.08554353302828938,-0.07761076157772302,-0.07422288906824644,-0.07093418128161266,-0.07600254543743704,-0.06965991414533543,-0.06511479596020735,-0.0618098039668996,-0.06711924252633142,-0.12482353767826178,-0.1344097844804089,-0.1314806240101998,-0.12753915659202988,-0.09304049727183737,-0.06898391634473393,-0.09136272630413746,-0.08308788281947727,-0.08112947833272233,-0.08236349240689185,-0.09030322535396948,-0.0816599365493019,-0.17962228947282788,-0.019563042204728202,-0.11936411915744471,-0.10460706728197217,0.0270604240544242
0.018567250619132142,0.009324293553714636,0.04058405441104198,0.04835469908475057,0.0018981134204952505,-0.008018256829309102,0.04538509874168938,0.048119397295201316,-0.008842515580559747,-0.04820918539970915,0.13175304066405055,0.1682473919391365,-0.09754675097103152,-0.10654945091319455,-0.08185931724852587,0.24039503374537677,0.295460901980932,0.3012512630477342,0.32634740243883315,-0.054306496037539974,-0.04792653256164159,-0.04782816280883149,-0.04613661657181854,-0.0777003504296247,-0.07650584893732985,-0.07529339823661127,-0.07334695890431413,-0.08018091654630233,-0.08034518423641826,-0.08193651418366273,-0.08621701926541613,0.24313860378657806,0.2895761039480492,0.29524426552369737,0.3285596784491003,0.2525128409277888,0.31991978413223754,0.32401960567590016,0.3410338472726802,0.15795433212114782,0.152741383642175,0.16381024872904615,0.2171309399249474,0.0059471674970606
-0.1277029695219954,-0.005008730467365508,-0.10134465131632649,-0.0997620925115101,-0.14001666653408867,-0.005134526880720649,-0.10441897391598542,-0.10963475151122647,-0.11367095552239977,-0.004367483964326601,-0.008971431450474186,-0.06051109460705176,-0.07254225679320034,-0.0038557699848771995,-0.052764815867022745,0.010542707311991055,-0.002388083250367464,-0.02648141478875183,-0.07986616813997015,-0.05366892078533397,-0.006096884599107609,-0.08207352212387295,-0.0776714677514958,-0.05505375024516158,-0.006423202654992569,-0.07847616494230615,-0.07393450448333273,-0.06756131274846632,-0.003108108242316016,-0.10189307957227492,-0.10112654277945587,0.004373050736969767,-0.003671497625611779,-0.04251450459977655,-0.09591779055541994,0.012936676324611665,-0.0024049420560016584,-0.03337988091056631,-0.07479494316019901,-0.004401757978791382,-0.0021803373873045474,0.012135212164604286,-0.1065302947688595,0.0599408993042857
-0.11778302625141408,-0.1338837351752111,-0.13249146207451518,-0.12477645005593509,-0.11276608008957203,-0.13126860059618944,-0.12961205543088364,-0.11931557558584603,-0.06974979988916602,-0.09637240678284371,-0.08344675643143716,-0.0978674128588934,-0.1214982555275925,-0.1263768113163159,-0.125462066751327,0.028055939839129157,0.012042203404513712,0.03671010103851436,0.07024676084801623,-0.07301446748372628,-0.0817866291505838,-0.07889145065579427,-0.0743363285901594,-0.08253410513694191,-0.09231128442087691,-0.09048215234257938,-0.08730972687546514,0.03870293342322048,0.03238132559357336,0.03835719050271025,0.05818180359412058,0.02741701775996582,0.014686657404271674,0.03309655213499612,0.0671024455458634,0.02926344948840591,0.012155412515743544,0.03651918921308013,0.07202466582618623,0.01912938993458207,0.010218833336607124,0.035870923063658335,0.054983237361069436,0.0027262325960833
0.08607779526269439,0.09691377232028361,0.11538765935419106,0.1265090623129372,0.01722562952705025,0.0238227956875793,0.03793402929087179,0.034525246332784205,0.0818642025439481,0.08498351035778492,0.10288620780376462,0.0010011132777533443,-0.006259144864625968,-0.026322056326405413,-0.0003759708767228617,0.09208406896063419,0.3699087056451385,0.39365230980822374,0.39716113363249833,0.4092423395524538,0.4351355609722932,0.48868429423037024,0.4896151584568153,0.43500820694280207,0.437592478361347,0.4925921594996175,0.4965880200484814,0.1092818792397834,0.13422035754185485,0.19232495950798223,0.09516795263961245,0.11236975870531977,0.37148072831726836,0.40070174144622234,0.4149125579162668,0.11424652837313483,0.4400019599525524,0.46352580151264916,0.4726627511407636,-0.04130267100196841,-0.018868272475440293,-0.009594812527740967,-0.08843126151101241,0.0251243114677196
-0.06675054390778594,-0.07578514771045339,-0.08315945645091476,-0.08671427226808674,-0.06498869962139742,-0.08515084063959849,-0.09473395905682885,-0.1103346911668967,-0.17131736108111842,-0.1728579484690006,-0.1839290354644263,-0.15756672071768252,-0.03779089348103824,-0.05402779325546799,-0.06891625995088878,-0.09473152648034246,-0.13063722812140718,-0.1482197028838933,-0.1379833410796121,-0.0994919809431294,-0.11681252968322549,-0.12403561363400999,-0.12074684897704338,-0.09227064417807167,-0.10926772946267461,-0.11597696755985935,-0.11303566631600852,-0.1118906196673575,-0.13589385555947625,-0.13412663881166909,-0.12046941907125523,-0.09007648471334173,-0.1297984801602096,-0.14678567883741817,-0.1373061764640129,-0.09009606451168585,-0.1253120053236241,-0.14365382940345411,-0.1294627090560815,-0.11753131275781245,-0.15459189761496384,-0.16966420889962916,-0.18237046863538606,0.0076476321540833
0.1878653990645352,0.15126772825708384,0.1714680041466753,0.18616346681139018,0.21952325394791933,0.14861356962779632,0.17962275304973735,0.20082211809042452,0.17066438028278122,0.05389255783828007,0.015771484281120508,0.15120947977449742,0.19737924365683424,0.13478133675469878,0.1925888707139745,0.36707050153875825,0.01994199394184411,0.17222628567096973,0.0870763456897252,0.08797644161744775,0.07107462478134598,0.10326729890835312,0.1081006697806938,0.05824002595001884,0.0688482807831365,0.0895197570830334,0.1015235168686425,-0.09986776379804556,-0.11435060931754441,-0.11358275219214867,-0.10477524226290849,0.3103720746827392,0.02708956980482192,0.18047730290695438,0.09356205740627148,0.3895109943838361,0.023917939608134837,0.19969894463957522,0.149893169671453,0.21868818896544934,-0.002772115875217276,0.01267799142912421,-0.3027832240104238,0.0084692643844242
-0.13582250829703502,-0.14579988265906946,-0.15066676580601654,-0.14881145427143094,-0.14908353945390757,-0.15274535963787197,-0.16035234789523375,-0.1589921901463973,-0.17968868432014198,-0.1633961215409762,-0.1680640848785084,-0.17553766296138137,-0.1250638275406404,-0.1264220264369232,-0.1309829354243745,-0.1502946569542387,-0.18083653701765826,-0.179826532636283,-0.14822791596106946,-0.12061737458339586,-0.13049763871373396,-0.13121696871712463,-0.1299110825026182,-0.11155150114017792,-0.12107378975048103,-0.12174023404317506,-0.12105396626474046,-0.12014118371288335,-0.12732058591876774,-0.1260674226000768,-0.12545579743773766,-0.16487479866404814,-0.17998032024897975,-0.17936456268472847,-0.14831766399093932,-0.14472368833300123,-0.17722509380402518,-0.17718745323885443,-0.1491397234050144,-0.17580700821246154,-0.19367824039841802,-0.1895051349182344,-0.13428219057669452,0.1781354903934106
-0.16119076376018335,-0.175128893386194,-0.17587570313128068,-0.16975123828061398,-0.1564351197252959,-0.16842892056180975,-0.16969555007899603,-0.1636109232301359,-0.1672026525570947,-0.16838019065339815,-0.14614675069101338,-0.15015167818263436,-0.13926534944346058,-0.1443884064779877,-0.14297490067683497,-0.1084120483778347,-0.1325082198712645,-0.1372063607817798,-0.10987252530893968,-0.13517889341788578,-0.14389924913557758,-0.1435663006681434,-0.1419261668468157,-0.12727077549128002,-0.13653349128519646,-0.13644482534833305,-0.13474506599676675,-0.13305131458748606,-0.14432848094228057,-0.1423489430233523,-0.13623607024634102,-0.10551378481898702,-0.12987361470847983,-0.1338097524418547,-0.10744017107140028,-0.10303438518205332,-0.12678850054868002,-0.13105665969406582,-0.10199611781679828,-0.1348437573383922,-0.1584906653195567,-0.16784195278949404,-0.15195638296415032,0.0624830465578409
