A001000000-q1,A001000000-q2,A001000000-q3,A001000000-q4,A001100000-q1,A001100000-q2,A001100000-q3,A001100000-q4,A001101000-q1,A001101000-q2,A001101000-q3,A001101000-q4,A002108000-q1,A002108000-q2,A002108000-q4,B001000000-q1,B001000000-q2,B001000000-q3,B001000000-q4,B001101000-q1,B001101000-q2,B001101000-q3,B001101000-q4,B001201000-q1,B001201000-q2,B001201000-q3,B001201000-q4,B001209000-q1,B001209000-q2,B001209000-q3,B001209000-q4,B001300000-q1,B001300000-q2,B001300000-q3,B001300000-q4,B002000000-q1,B002000000-q2,B002000000-q3,B002000000-q4,B002100000-q1,B002100000-q2,B002100000-q3,B002100000-q4,Variance
-0.1866204355777858,-0.19250541215326192,-0.19492237301058826,-0.18885416046934375,-0.18303671266195,-0.18061613494181555,-0.18567708896915525,-0.18090406896336358,-0.19226379819419137,-0.14771347463202725,-0.16610971364550411,-0.17532964965777068,-0.1393434451740478,-0.14525783030749456,-0.1450253725745696,-0.1125073142920847,-0.16889616565194787,-0.1667917919569989,-0.13835677286422743,-0.1135587844346018,-0.14102918194136818,-0.14110152010846078,-0.13754939683962797,-0.1044492033932816,-0.12934367651149994,-0.12965797709929822,-0.12607561252878272,-0.11597583217659098,-0.14121399376460236,-0.14237171654521327,-0.13715005879725273,-0.11261465020764772,-0.16653287028667388,-0.16418924495991002,-0.13861071469538785,-0.10586451488935428,-0.1668944380493812,-0.16453196690631874,-0.13197864704469417,-0.14606568041127846,-0.1736337492847015,-0.17477266739349476,-0.16960800989571964,0.0720726248445666
-0.1852407693694348,-0.19680465143693426,-0.19643496518496026,-0.1882608297984165,-0.17938500500719312,-0.1893173622029766,-0.19198999342614592,-0.18279219192106808,-0.16289320090997883,-0.1688412711192876,-0.17899781804609743,-0.1889051040967207,-0.1386249411334864,-0.14623370294065305,-0.13861676414897237,-0.1443210960180617,-0.17008660861118022,-0.1720855211442662,-0.14521896169957593,-0.14127893953444032,-0.15016790203298128,-0.1490423399165809,-0.14649948965952245,-0.12936631100763393,-0.13741331332393514,-0.1365566262177253,-0.13445560234771667,-0.14200664505406188,-0.14988371794956876,-0.1478832957325197,-0.1436577886085073,-0.14479811669725914,-0.168642254482606,-0.1713690114057946,-0.14697386155732842,-0.13924427975804754,-0.16830675945013132,-0.17009814877474774,-0.13994399105400399,-0.1672627436311652,-0.17359511498082927,-0.17837620569073065,-0.1693175386386557,0.0091701559148106
-0.15990961262670425,-0.16203026121864386,-0.1636816987707376,-0.15666664812415332,-0.16517081783586457,-0.15645771565243616,-0.1599182658811432,-0.14948026765938346,-0.19450736154628892,-0.11659004970993544,-0.1397708069320203,-0.14477097037946243,-0.12226642582439126,-0.13386804035369196,-0.12439822631006205,-0.07371399417954778,-0.14234825940896514,-0.1532599395798071,-0.11791626366899555,-0.10135365188408108,-0.1283160566786857,-0.13235596498181348,-0.12913690584239756,-0.094265694059819,-0.11734871746694671,-0.12045351097198743,-0.11781981026404921,-0.13040945186961028,-0.14899186358207817,-0.14860680684197583,-0.14341266319940318,-0.08240141700106705,-0.14506713970171,-0.15826267079463507,-0.12746661718109473,-0.068618106949408,-0.14139819044490343,-0.15172498523335579,-0.11314838943683801,-0.10020303194392877,-0.14253174951344186,-0.15763055901542175,-0.14050377537996395,0.0191679111709666
-0.16910389594830796,-0.18130028437949747,-0.18099339420642063,-0.17417961722462488,-0.16349196166982494,-0.1718862310749883,-0.17154829069580163,-0.1696141165848181,-0.18251039084383386,-0.1706077084268889,-0.17623437161933347,-0.18489000389196453,-0.1349721488233749,-0.14295999967795595,-0.13890688656930172,-0.12095908307181376,-0.1580907509156519,-0.1596944179104819,-0.13577066315982486,-0.11727903601969367,-0.1272686234446083,-0.12745025658824374,-0.12682618534550583,-0.10707466019810832,-0.11478168506677856,-0.11506073886068181,-0.11495703871376321,-0.13871338942505668,-0.15391963065682435,-0.15243069348005164,-0.14872028555830444,-0.11981364597013562,-0.15682182791767843,-0.15807809430767136,-0.1341194072321347,-0.11808359824385223,-0.1584765967363662,-0.16000344568319358,-0.13023083919579614,-0.13229071471472692,-0.1505353522596953,-0.15356932369084833,-0.16204159611147648,0.0123437164324469
-0.16954522123624635,-0.1820924421578696,-0.18381535198933582,-0.1759036198410544,-0.1736320373144767,-0.18398877518976706,-0.1887413843549804,-0.17762102762926424,-0.17118400801375513,-0.16693426857755772,-0.18136268171416925,-0.1718276671850059,-0.12111753685332667,-0.12900009178534874,-0.12783094754170438,-0.1368599588015663,-0.1694024663363619,-0.17637532509358594,-0.1501295495995516,-0.12846034098320555,-0.13870155066945145,-0.13894672344205308,-0.13786228978392512,-0.11674274458508803,-0.12565154414187205,-0.12567931688557288,-0.12502023651511154,-0.13349848085332458,-0.14627956834932337,-0.14540451006786673,-0.14153108773739453,-0.13639258567314183,-0.16694545089019436,-0.1735090695546341,-0.15017020874981898,-0.1339091900154116,-0.16936237467038523,-0.17610158309780394,-0.14493107280535136,-0.1478535258630077,-0.16366944741667208,-0.17296649017598226,-0.1734734318912873,0.0071453556230606
-0.14441890893556616,-0.15649962565557907,-0.157911083595327,-0.15207884822515655,-0.12457560349296297,-0.13475296694202954,-0.1379808436211813,-0.1299324809803204,-0.10961686952321927,-0.11746834882731295,-0.127484126620356,-0.12426984564592361,-0.11513482181994271,-0.11692073970089377,-0.11949177394331394,-0.11965422563432657,-0.1452257845041836,-0.1340258949082995,-0.09744032122103895,-0.11774588416610676,-0.13261240955302053,-0.13114625735461996,-0.12376479536719825,-0.11408385421657435,-0.1262017184338714,-0.12543661536490916,-0.1195160451311144,-0.07991027236204086,-0.11114970961723245,-0.10658624604403011,-0.09781640037801449,-0.11606092711919662,-0.14215530507275084,-0.13085911991605023,-0.0951054787808025,-0.11476561855749326,-0.14564658866913743,-0.13443315302158493,-0.09252819957369003,-0.14270672769952222,-0.13799229689548653,-0.12817673023301335,-0.122105319286094,0.049609631989356
-0.12595688161132776,-0.15162969837391613,-0.1546307337787519,-0.15279499597894777,-0.10929658522156187,-0.1309978499400079,-0.13683929494415328,-0.13669910200014693,-0.1593139287739551,-0.1833524609770325,-0.19096508120705125,-0.20126805841411258,-0.06697515868842649,-0.09106770519310868,-0.11774700611246913,-0.9495569045357416,-0.3950956662235052,-0.3857848313349027,-0.3124738990242279,-0.07354078495344953,-0.10815716851186405,-0.11186552083901256,-0.1165805298725204,-0.07939505639388357,-0.10689046454042567,-0.11045298472463119,-0.1124023185469428,0.2867926389058875,0.1847356362477716,0.17210506389386845,0.15398095895493163,-1.081906448479201,-0.39382121588392477,-0.3844654218341191,-0.43258375310323377,-1.1012577810758168,-0.4304577033976501,-0.4174488481477183,-0.33487215106307916,-0.025451939316811632,-0.19184338553684088,-0.19744533653133178,-0.15742935385126086,0.1118142962101515
0.08076649875637217,0.059068251847276376,0.04703167838559043,-0.0014298383481357953,0.0756496274006137,0.04896449971497243,0.036471448977089524,-0.027295890651191923,0.13902966407902706,-0.11222748045268444,-0.1290816590081194,-0.09968845575932508,0.038767318541275984,0.012704720051302888,0.05588792694099704,0.2693011738851353,-0.13384525792663776,-0.14679090756275862,-0.7478564186013155,0.15149717214277858,-0.015292969772985117,-0.016059647961401354,-0.021752619731348583,0.12335026155287057,-0.020006840303568113,-0.018894388967332885,-0.021911883799733696,-0.029988417697896386,-0.06498474389047487,-0.07140915696967527,-0.06262556560133305,0.2681300628232778,-0.13492954125349896,-0.14717135191573788,-0.7550261777098677,0.27420710986208524,-0.1558825566641809,-0.17390726345139051,-0.7706749568883717,0.22721506491969398,-0.011899536617633875,0.008500857508485183,-0.5648392654019043,0.0799721773440545
0.06335386736085397,0.04617304742297742,0.06477876107996897,0.08429630385357247,0.12661801486859803,0.08942827628496522,0.11760587475174081,0.14634991987732188,0.21664943020883126,0.11112847930064496,-0.06246781843114222,-0.03436055267936471,0.03259595833473283,-0.010725766096146424,0.06703015640443359,0.38467724121307445,0.2000772874982442,0.30459368510087187,0.3898572240135232,0.05642189710924222,0.04143519370652931,0.06198447156599123,0.08598724559432927,0.020087239743150236,0.012898163455628074,0.027538643319283594,0.04688587532841489,0.012662027290832444,0.013019039577612437,0.027337604883240635,0.03695338238944303,0.3823796236255157,0.1814112752461867,0.29235201926252646,0.3925238706393823,0.36495835947097816,0.19054049485797173,0.3009573227225406,0.3923890925762092,0.47956947213126594,0.24223707607652192,0.31437970530987036,0.351332783507736,0.0089364438932424
-0.17700701098784025,-0.14739175936728754,-0.14295516590224955,-0.138174722863737,-0.1646990546680996,-0.10341874014073647,-0.0994348738291157,-0.10223391627132958,-0.14976713908378866,0.060775110023462794,0.01966237737117644,0.019028873249308215,-0.14651284578174573,-0.15401262896403928,-0.14931946158569745,0.033170721714200935,0.0329658259910941,0.08665194137825713,0.08499476884029557,-0.11463503237130182,-0.12452572822412608,-0.1184867336498654,-0.12022863753579507,-0.13199725293468859,-0.1425232858219179,-0.1421641891611,-0.14006471983251084,0.08122954820898486,0.06907175667179602,0.10896332586775134,0.08179561618910733,0.03846136700832515,0.037795891466442126,0.09234441871968133,0.090399104610619,0.03368961844510965,0.03443364724240966,0.08692528695605395,0.0839685115364358,0.027982737939620826,0.023099308049375444,0.0816189863971079,0.0860348986015445,1.6053931149077667
-0.13745574124163323,-0.15213705792808507,-0.15300824877049862,-0.14669136414974296,-0.11230110834851215,-0.12774030171280457,-0.130614837064045,-0.12371366423518516,-0.15910005668441313,-0.1421101621041587,-0.1381389321796952,-0.12933893430985782,-0.06868687638225841,-0.07686188153558263,-0.07354586717370501,-0.14256807319199286,-0.17299561398155627,-0.1811612947167194,-0.15056369911708917,-0.08892639764354683,-0.10741317339861556,-0.11008235633662623,-0.10758764619999366,-0.07689494418478961,-0.09452328528252825,-0.09713418372876989,-0.09533683906068895,-0.11995709237181858,-0.12971534771233406,-0.12623526596993304,-0.12575926985337324,-0.1410212387236402,-0.17360009796605572,-0.18090383990452755,-0.150878008780991,-0.13458621633089854,-0.17151826136127832,-0.17967995865262307,-0.14090482367443327,-0.18241722347159595,-0.17477766931496164,-0.18433701088835638,-0.2011839873314908,0.0314495860651742
-0.17046248809211065,-0.1833334873546479,-0.18440630580998532,-0.17770219718817742,-0.15745430916582262,-0.16818053377364978,-0.17075557500213473,-0.16318465209738867,-0.1843941068054522,-0.17512223759246215,-0.1872616242044444,-0.18864046688333638,-0.1267326513973347,-0.1306658844040159,-0.12510985421069343,-0.12687530227603303,-0.17954832810525737,-0.18282774303414934,-0.14711624389312772,-0.1377273773374371,-0.1502700322603481,-0.15179041145655525,-0.14865163122679867,-0.12827805029334982,-0.13878249784546778,-0.1397809342189877,-0.13733640595491806,-0.14656915627782327,-0.15991248926812895,-0.1590983112771033,-0.15514213999597845,-0.12415885387084033,-0.17679123814837533,-0.1801534292850935,-0.14567828944820035,-0.11966153499227362,-0.17631211662722482,-0.17944722079474498,-0.1404484307194916,-0.16304056917056936,-0.19044186933173232,-0.19654713809580934,-0.17962960882478524,0.1186894942874545
